,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
638,MokaFive,_Series_C,18,7,21000000,Physicians,163,263,152,0.110429447853,0.0429447852761,0.920245398773,0.171779141104,112.288343558,0.852760736196,0.171779141104,0.717791411043,0.0552147239264,0.171779141104,0.384998556504,0.301225752091,1.14385958676,0.409683588002,29.3702889947,1.00758315427,0.409683588002,0.490769142555,0.229102751823,0.378350742372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0408299668168,0.0556234883537,0.0526315789474,0.0,2.93865734089,3.20036504138,0.0963244043915,6.88591595512,5.49300776316,0.0874326565326,0.0404568187846,0.506167401448,0.141639386773,7.7998204159,0.476174460937,0.141201887351,0.699513823973,0.0446144269986,0.0794905673737,0.255565954201,0.235972158954,0.593662524157,0.350269712868,1.58447775491,0.550429117071,0.353989878225,1.4462610759,0.203092390579,0.25073689673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150086658528,0.0,0.0248499862551,0.0365436836926,0.0272063174042,0.0,16.8600329957
639,Mongolab,_Series_B,63,147,5000000,K-12 Education,173,66,23,0.364161849711,0.849710982659,1.63583815029,0.791907514451,117.329479769,1.5838150289,0.768786127168,0.612716763006,0.439306358382,0.109826589595,0.739491510825,1.55909276979,1.60677671613,1.05793972253,34.2899927477,1.58120259297,1.04756485365,0.534028258558,0.50928995695,0.313581104802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0300020115908,0.0449683803644,0.0181818181818,0.0181818181818,4.14735480073,15.3711882392,0.0963244043915,4.92359994904,3.35869756536,0.187903335549,0.367552639201,0.670309324637,0.393778134913,7.91052375073,0.644003077739,0.38429142428,0.599039190328,0.129403300295,0.0647149380052,0.371227488631,0.647607857174,0.702032911599,0.752660366777,1.60840582447,0.691209632559,0.763978229515,1.72283657427,0.399058812717,0.220851863373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.020612776382,0.0318216788017,0.0141470452502,0.0165898611626,15.4249484704
640,Morphlabs,_Series_C,9,68,5000000,Hospitality,179,119,67,0.0502793296089,0.379888268156,1.26815642458,0.631284916201,126.620111732,1.23463687151,0.631284916201,0.826815642458,0.156424581006,0.156424581006,0.243424607454,0.874635069214,1.47474715338,0.964728536275,26.4641126087,1.46522470455,0.964728536275,0.408004770545,0.364276346913,0.364276346913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0335666937229,0.0536306141775,0.0,0.0166666666667,2.29904836877,10.7658329955,0.0963244043915,5.73360338525,4.54186185383,0.0450110857574,0.242710895265,0.597715033429,0.35056024715,8.10498116486,0.576719805625,0.347504423186,0.803196268752,0.0903419450013,0.0766033470122,0.18481033136,0.487098077125,0.674626701693,0.702411623189,1.56735550658,0.667289213066,0.717279649802,1.00832759301,0.303424159139,0.244556487334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150086658528,0.0,0.0221421174619,0.0357198531532,0.0,0.0153216348102,15.4249484704
641,Mosaic,_Series_A,3,28,3500000,Geospatial,209,0,0,0.0143540669856,0.133971291866,0.287081339713,0.401913875598,107.023923445,0.210526315789,0.392344497608,0.727272727273,0.00478468899522,0.0,0.154374323403,0.65870211776,0.566598825386,1.10557858688,38.9029166634,0.503530048876,1.10468354152,0.477647205735,0.0691714463866,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0484034082812,0.0639109785788,0.0306748466258,0.0552147239264,1.38501185983,6.95073909145,0.0963244043915,0.0,0.0,0.0138964762616,0.112194751834,0.228136706263,0.267158350072,7.67990451435,0.175889025448,0.261319423163,0.708553037095,0.00469266028317,0.0,0.128667943814,0.41142804713,0.38631165291,0.777569052024,1.62662607095,0.354349680431,0.795280402711,1.36919035081,0.0665460676738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0271785620249,0.0397060597428,0.020381074363,0.0422979450616,15.0682735265
642,Mosaic,_Series_B,62,43,8500000,Geospatial,210,0,0,0.352380952381,0.204761904762,0.457142857143,0.552380952381,112.457142857,0.385714285714,0.52380952381,0.642857142857,0.0285714285714,0.0,1.2677897912,0.649605099383,0.738919053113,1.05341506499,35.3791571034,0.690874014291,1.03151524254,0.527766285605,0.166996711261,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0406900838102,0.04997798134,0.020979020979,0.111888111888,4.13169350615,8.62590673634,0.0963244043915,0.0,0.0,0.184987568459,0.157614032108,0.324249413917,0.325260148861,7.80359069184,0.283653153819,0.312891837263,0.62791729906,0.0255124174836,0.0,0.46314573589,0.407839616029,0.460302793028,0.750268141169,1.61302434458,0.438845298945,0.75505341097,1.68058024632,0.152639827371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0248025288327,0.0341409996861,0.0157407113077,0.0674294471571,15.9555767215
644,Movableink,_Series_B,28,111,11000000,Virtualization,158,156,51,0.177215189873,0.70253164557,1.73417721519,0.335443037975,127.917721519,1.59493670886,0.303797468354,0.575949367089,0.53164556962,0.170886075949,0.570160189154,1.38926500144,1.40706914764,0.614171903711,46.336345145,1.42783063227,0.583301178168,0.520831082529,0.500584194716,0.377606238051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0219715819992,0.0586020120946,0.0,0.107843137255,3.35973574548,13.5289795763,0.0963244043915,6.11893347266,4.23302147593,0.123750104239,0.338782863884,0.686702873962,0.236308472879,8.1312273483,0.645865829895,0.219151731583,0.563747281586,0.133106770709,0.0793338495463,0.324275443244,0.61574588969,0.659600949281,0.492319420244,1.65008105197,0.659162629445,0.478672152947,1.63467839081,0.393621562624,0.250414085475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.016593818387,0.0377278169731,0.0,0.0660468241719,16.2134058308
647,MyCheck,_Series_A,21,53,4200000,-,210,52,22,0.1,0.252380952381,0.704761904762,0.547619047619,83.119047619,0.504761904762,0.528571428571,0.32380952381,0.047619047619,0.142857142857,0.3007168469,0.477352194233,0.840640101565,1.47389372921,40.0791097974,0.665252544395,1.47113953721,0.469046433572,0.213467717984,0.350763253316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0312240510563,0.0594124081661,0.030303030303,0.0454545454545,3.08467116274,9.55371599239,0.0963244043915,4.60743807212,3.31124453367,0.080823106642,0.184132410225,0.432688592301,0.32363179352,7.06767647224,0.343357305978,0.314554312828,0.319670097648,0.0395677284988,0.073676523136,0.215816910934,0.332229263877,0.498434341892,0.954906511701,1.63076503321,0.428250984112,0.980958549645,1.32031212854,0.190672203241,0.23846413844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0211532465475,0.0380405273537,0.0202255746374,0.0364097027786,15.2505950833
649,MyThings,_Series_C,12,10,6000000,Health And Safety,198,1315,440,0.0606060606061,0.121212121212,0.520202020202,0.227272727273,96.8888888889,0.484848484848,0.222222222222,0.313131313131,0.0858585858586,0.0,0.29610609356,1.17739044904,1.06016757587,0.497571397691,35.6837174798,1.0360373194,0.49475534754,0.464942868527,0.280865269653,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0170254445737,0.0730315439092,0.0212765957447,0.0851063829787,2.56056125548,3.96103018888,0.0963244043915,9.44983289178,6.77535196582,0.0530859914621,0.103129780636,0.354899254474,0.177211722861,7.43515779967,0.333997263607,0.173464033586,0.309248000603,0.0622332029743,0.0,0.213450660485,0.569597951042,0.569749644118,0.413418073684,1.61427822092,0.558990259382,0.416573744943,1.29743934305,0.24294901997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150086658528,0.0,0.0136583964573,0.042744644712,0.015902905327,0.0572223738068,15.6072700272
652,Namely,_Series_A,112,110,3400000,Genetic Testing,212,1,1,0.528301886792,0.650943396226,0.400943396226,0.292452830189,121.820754717,0.377358490566,0.287735849057,0.198113207547,0.0,0.0,1.16185459825,1.73091463004,0.915686910526,0.599636242531,32.249706173,0.886473712745,0.597974912722,0.399521308847,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0494334633077,0.0734952970989,0.0588235294118,0.117647058824,4.71249613329,13.4729499593,0.0963244043915,0.711033315584,0.701495721168,0.218834564975,0.326934325905,0.294832468312,0.214269522706,8.00600388561,0.279099306853,0.210723837657,0.196502341909,0.0,0.0,0.449238404534,0.676098558504,0.524361992178,0.482763873079,1.59914002977,0.511542808974,0.488685296408,0.96951689256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.027461478387,0.0428879531231,0.0284908483489,0.0693107022403,15.0392859896
653,Namely,_Series_B,137,82,12000000,Genetic Testing,211,1,1,0.862559241706,0.791469194313,0.473933649289,0.270142180095,120.559241706,0.450236966825,0.270142180095,0.236966824645,0.0,0.0,2.33096568789,4.56008805499,0.911844376528,0.653204174799,28.6083578762,0.88969627817,0.653204174799,0.426232994454,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0387626731981,0.0618783087571,0.027397260274,0.041095890411,4.91107762936,11.758756543,0.0963244043915,0.711033315584,0.701495721168,0.250195696775,0.356970133898,0.332642804674,0.202108382497,7.97947259609,0.3171549088,0.201186602821,0.234690336998,0.0,0.0,0.544190701833,0.903777209255,0.523076224297,0.517607155065,1.58023782077,0.512632429605,0.525706933959,1.0953431319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0241307338898,0.0389679900494,0.0189525127435,0.0335919751308,16.3004172078
654,Namshi,_Series_C,22,48,13000000,Analytics,216,31,16,0.101851851852,0.222222222222,0.375,2.06018518519,127.310185185,0.333333333333,2.02314814815,0.680555555556,0.0694444444444,0.0,0.372041878483,0.615056561337,0.627379192485,3.05775232285,37.5623647368,0.570597402157,3.02153838783,0.505588919023,0.254798902313,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0236181355511,0.0532175597129,0.0225988700565,0.045197740113,3.12893848839,9.1043091906,0.0963244043915,3.94501834168,2.97620409312,0.0820175831659,0.167679452608,0.280518584101,0.553754411255,8.11896553557,0.254222065949,0.542231218481,0.663971584314,0.0533085995025,0.0,0.249859378675,0.393871576335,0.413915988052,1.52037255528,1.62167556966,0.386571568853,1.57760008601,1.53703914785,0.223114841244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150086658528,0.0,0.0174886880099,0.0355458408566,0.0166072588071,0.0362470244481,16.3804599154
656,Nanigans,_Series_B,33,63,5800000,SaaS,164,9,5,0.201219512195,0.384146341463,0.835365853659,0.34756097561,86.6097560976,0.810975609756,0.34756097561,0.378048780488,0.103658536585,0.0853658536585,0.533306367466,1.05318325676,1.05828567834,0.688151361891,45.9919321006,1.05417732849,0.688151361891,0.498838993227,0.30575065905,0.280281169617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0378932110442,0.06680303987,0.0309278350515,0.0515463917526,3.51806990866,10.3815027281,0.0963244043915,2.50801623856,1.84825856284,0.134645970313,0.244405855945,0.479093861525,0.242210890419,7.1651642016,0.46276739007,0.240854621547,0.372495833517,0.0707452850061,0.0559121387717,0.312276842231,0.538474342944,0.569193127353,0.539804171058,1.64912098595,0.564342359347,0.548610111559,1.49519321585,0.261455583592,0.20393767281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0238164723928,0.0407166287812,0.0204859512232,0.040150667771,15.5733684755
659,NatureBox,_Series_A,64,31,8500000,Advertising,203,5,3,0.315270935961,0.384236453202,1.15270935961,0.35960591133,116.403940887,1.12315270936,0.354679802956,0.748768472906,0.320197044335,0.108374384236,0.612666061944,2.63452849282,1.13509717352,0.699181871525,40.0301171797,1.12997236071,0.691042597973,0.527403466453,0.488416273307,0.311621148722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0376750349812,0.0760943366579,0.0451612903226,0.135483870968,4.16277295298,7.32217168472,0.0963244043915,1.9145725361,1.41995720182,0.175002402854,0.24444156533,0.570318411218,0.247950356231,7.89048678345,0.550883432093,0.244220494165,0.729030367923,0.120581039756,0.064250244497,0.337250495913,0.784343684299,0.591233106793,0.54672593508,1.63059625338,0.585860576869,0.550487389226,1.67815559896,0.385960819513,0.219887261926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0237364899563,0.0436723618885,0.0253341513024,0.0745443607645,15.9555767215
660,NatureBox,_Series_B,273,45,18000000,Advertising,205,4,2,1.78536585366,0.317073170732,1.11219512195,0.580487804878,99.4975609756,1.08292682927,0.575609756098,0.331707317073,0.565853658537,0.126829268293,4.46915139638,1.29173512261,1.06738527922,0.896403355954,34.2397293016,1.07007019172,0.885830862835,0.482253200312,0.50662752498,0.333596261678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0622488422865,0.0780680692197,0.117647058824,0.0588235294118,5.592141595,8.82106549399,0.0963244043915,1.70807974712,1.11968316784,0.273552958309,0.215868963198,0.560061882411,0.334627416587,7.5000317175,0.540924676736,0.330307841834,0.327373713708,0.134072848571,0.0696878229038,0.59744263527,0.5954828856,0.571876144958,0.664221306035,1.60818743989,0.568965611277,0.671268881363,1.39589590763,0.397399812308,0.230491558116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0304211191963,0.0442473727706,0.0341007684246,0.0443366703572,16.7058823159
663,Needle,_Series_B,24,40,10500000,Car Rental P2 P ,233,0,0,0.103004291845,0.171673819742,0.236051502146,0.257510729614,105.012875536,0.201716738197,0.240343347639,0.399141630901,0.0,0.0,0.344462956542,0.59860846974,0.5170255087,0.559207244536,44.2916938472,0.471238798937,0.551411873302,0.499481750064,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0259005647447,0.032138348884,0.00970873786408,0.0194174757282,3.21196704708,8.32272109335,0.0963244043915,0.0,0.0,0.0827563177809,0.137356384467,0.194647258548,0.194988321961,7.63285399793,0.169693179081,0.184261115935,0.392989326072,0.0,0.0,0.237242709614,0.387025738557,0.362423406346,0.455776726005,1.64421924328,0.337945708462,0.456645098561,1.49914172707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0186664714551,0.0249642528663,0.00846424327345,0.0176098485283,16.1668858151
664,Netbooks,_Series_B,5,5,9100000,Manufacturing,177,0,0,0.0282485875706,0.0282485875706,0.158192090395,0.16384180791,107.028248588,0.158192090395,0.16384180791,0.734463276836,0.00564971751412,0.0,0.197408739878,0.197408739878,0.436740389061,0.555185204411,27.8947757773,0.436740389061,0.555185204411,0.479818703992,0.0751646028003,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0392517205017,0.0405656843157,0.030303030303,0.030303030303,1.78961742738,2.58962910814,0.0963244043915,0.0,0.0,0.0265200953288,0.0271524077135,0.138420059952,0.136210405072,7.6800049441,0.137785215703,0.135806992962,0.715405393583,0.00552173971009,0.0,0.15713102887,0.167068049672,0.320808854748,0.453058195314,1.57611307788,0.319727881934,0.459270810183,1.38173427575,0.0720771039463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0243043940105,0.0296251771396,0.0202255746374,0.0260675596056,16.0237849715
667,Newforma,_Series_D,11,60,5100000,Software,169,79,39,0.0650887573964,0.355029585799,0.786982248521,1.0,118.698224852,0.751479289941,0.994082840237,0.609467455621,0.0473372781065,0.165680473373,0.270405599986,0.675675256829,1.29635790396,1.50791562224,39.8239884536,1.2713934289,1.50987638023,0.513072282519,0.212990355459,0.37289845057,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0248051687239,0.0377182918746,0.0162601626016,0.0406504065041,2.48078800113,10.1420241773,0.0963244043915,5.16642029536,3.93372350122,0.0564809299232,0.232511308984,0.462620494137,0.437412652022,7.93992606619,0.442642850034,0.431256181074,0.595923147743,0.0393747268692,0.078393672106,0.199857519731,0.418026983531,0.63342106664,0.970084626094,1.62988275471,0.622708598041,0.999232394249,1.584425662,0.190290100336,0.248362253279,0.0,0.0262555757788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437593774774,0.0181100767666,0.0281202145197,0.0129762200075,0.0332970903533,15.4447510977
668,Newlans,_Series_B,17,20,15000000,Communications Infrastructure,205,1287,404,0.0829268292683,0.0975609756098,0.624390243902,0.29756097561,84.5756097561,0.546341463415,0.229268292683,0.136585365854,0.00487804878049,0.0,0.36775847188,0.383794142175,0.923755253588,1.20629228665,40.8953757183,0.876741281672,0.627101917491,0.384603244483,0.069843029577,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0367938206549,0.0581178711891,0.0265486725664,0.0442477876106,2.88480036667,5.82790583722,0.0963244043915,9.41347859323,6.67045616473,0.0693655302072,0.0855267707408,0.400785150709,0.216981986884,7.10874303577,0.362170410563,0.177709369671,0.135804182611,0.00478242065757,0.0,0.247942399713,0.283917044075,0.527047672751,0.828628973426,1.63353260506,0.508232692301,0.508338903512,0.903779052974,0.0671676405281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.023408768976,0.0375390939165,0.0185605984039,0.0356416672984,16.5235607591
671,NextDocs,_Series_B,11,44,5000000,Clean Technology,152,158,71,0.157894736842,0.401315789474,1.26973684211,0.657894736842,120.848684211,1.23684210526,0.651315789474,0.769736842105,0.151315789474,0.0,1.17988249026,1.58327294682,1.69522271774,1.12823640821,29.6669727101,1.68254317955,1.111409036,0.467066294724,0.359541069158,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0150458245531,0.0350631142341,0.0,0.0409836065574,2.48078800113,8.72414900187,0.0963244043915,6.13727024054,4.60803574298,0.114214737866,0.251092104683,0.598072510927,0.35843176225,7.98557944623,0.577206448818,0.353340098531,0.748984020934,0.088752308197,0.0,0.451727386332,0.651828827969,0.719117865951,0.789241561672,1.58608506498,0.710658025664,0.798919919485,1.30923925484,0.300106268855,0.0,0.0,0.0,0.0,0.0,0.00437592914897,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0123710468861,0.0266536847734,0.0,0.0335177721362,15.4249484704
672,Nimbula,_Series_B,50,41,15000000,Sunglasses,158,21,8,0.373417721519,0.316455696203,0.405063291139,0.5,127.740506329,0.386075949367,0.487341772152,0.670886075949,0.101265822785,0.0126582278481,1.19171330506,1.06531062182,0.814189250786,1.19845973336,55.763396937,0.779716456256,1.18771493809,0.497676614295,0.323000925197,0.112149909465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0477937871588,0.0285261068314,0.0,0.041095890411,3.92152073822,8.42524629785,0.0963244043915,3.46868298676,2.28258920087,0.190114903573,0.215586885937,0.297061408945,0.306648630273,8.1276554468,0.283849093612,0.299719117289,0.65473065144,0.0696655572605,0.0118195069272,0.453332410071,0.541665419818,0.488866323259,0.824732752641,1.67280823512,0.473554063441,0.839558412681,1.48807187253,0.274047355342,0.0977152565854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0270075458691,0.0227648949134,0.0,0.0335919751308,16.5235607591
673,Nimbuzz,_Series_B,1,0,15000000,VoIP,205,64,23,0.00487804878049,0.0,0.229268292683,0.019512195122,79.556097561,0.209756097561,0.019512195122,0.390243902439,0.0243902439024,0.0243902439024,0.069843029577,0.0,0.524985481797,0.138655151639,37.1522176837,0.514402793866,0.138655151639,0.508653006869,0.154635066611,0.154635066611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.035434453748,0.0551615407375,0.00892857142857,0.0267857142857,0.692826456311,0.0,0.0963244043915,4.88241781603,3.35869756536,0.00482427831071,0.0,0.190006023642,0.0190563182516,6.96475891448,0.175350705632,0.0190488787493,0.384347760477,0.0221338936164,0.0214128907852,0.0640900561374,0.0,0.366347306195,0.130827131076,1.6201081301,0.359738507239,0.131348155869,1.55631443052,0.142228639464,0.128387144333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0228882077997,0.0363550152957,0.00786821112701,0.0234351651578,16.5235607591
674,NoWait,_Series_A,28,41,2000000,Educational Games,203,16,8,0.137931034483,0.384236453202,0.300492610837,1.91133004926,82.9359605911,0.251231527094,1.87192118227,0.108374384236,0.458128078818,0.0,0.445760730531,1.70327226804,0.538929773429,1.87003989591,35.0034063044,0.498449040655,1.79475301086,0.311621148722,0.499475411292,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0299593867381,0.0316679463406,0.015873015873,0.031746031746,3.35973574548,8.42524629785,0.0963244043915,3.14841963005,2.28258920087,0.103568981745,0.24444156533,0.236541800458,0.543522466664,7.06247414278,0.203451904539,0.531962969894,0.107877904007,0.130318803496,0.0,0.280599903302,0.67174120967,0.373138586907,1.12125614662,1.61145511753,0.351808538749,1.12692347029,0.624749829432,0.392926456302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0205936099163,0.0246850402287,0.0127324657181,0.0271210084025,14.5086577385
675,NoWait,_Series_B,144,44,10000000,Educational Games,216,16,8,0.819444444444,0.203703703704,0.444444444444,2.17592592593,99.3472222222,0.402777777778,2.13425925926,0.222222222222,0.546296296296,0.0,1.77836916843,0.744083756967,0.679717223466,2.07231452988,39.7175468418,0.639615921575,1.98495091789,0.438461015388,0.508243839286,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029546011714,0.0429874942766,0.0125,0.0375,4.96023153477,8.72414900187,0.0963244043915,3.14841963005,2.28258920087,0.247527927157,0.156990616136,0.317784279428,0.560906076338,7.49632998171,0.292794292731,0.548997476244,0.220210914434,0.13354192695,0.0,0.511908637385,0.443417326993,0.436329024248,1.19849105675,1.62951215829,0.417368344137,1.20632731801,1.15657731828,0.398407363707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0204066161782,0.0308524520539,0.0104905754247,0.0311741458406,16.118095651
676,Nomadesk,_Series_B,4,12,7000000,Enterprise 2.0,152,78,34,0.0263157894737,0.0789473684211,0.855263157895,0.513157894737,102.921052632,0.796052631579,0.513157894737,0.434210526316,0.342105263158,0.125,0.160601865553,0.336052577672,1.15321545713,1.0733795247,33.6214860181,1.15854907998,1.0733795247,0.510434857219,0.475982958651,0.331812202531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0410987428736,0.061286916302,0.0,0.0645161290323,1.60770948073,4.39933715887,0.0963244043915,5.14909233472,3.78243096133,0.0248105556692,0.0708944329025,0.485641881083,0.311472321319,7.58314638176,0.457837390029,0.309125931738,0.427001935043,0.122707148865,0.0691917894569,0.132954096653,0.256862692271,0.596238060332,0.760788654103,1.60546182482,0.593637842431,0.778213073267,1.5676045303,0.378058128252,0.229647628898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0249406896722,0.0387488113793,0.0,0.047410681844,15.761420707
677,NonProfitEasy,_Series_A,8,34,550000,Nonprofits,193,160,75,0.0414507772021,0.176165803109,2.50777202073,0.476683937824,105.704663212,2.45595854922,0.476683937824,0.430051813472,0.564766839378,0.155440414508,0.224401910902,0.500053969453,2.81017342841,0.685204796485,35.723049705,2.81539263069,0.685204796485,0.526909718517,0.497076947995,0.363266342004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0428934502367,0.0548001674869,0.0505050505051,0.0808080808081,2.19400396038,7.67287621084,0.0963244043915,6.15539447428,4.67075100225,0.0378148204482,0.140201983676,0.78613117414,0.297841694884,7.6491193858,0.755526572117,0.295715952677,0.422972334812,0.134044748951,0.0764035664322,0.173689854796,0.343110492155,0.875087745265,0.537948400472,1.6144389935,0.866033546906,0.546694182815,1.6748601263,0.391420810887,0.244106566642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204031031258,0.0,0.0,0.0,0.0255303821362,0.0362064640809,0.0267121521666,0.0553306045447,13.2176735572
678,NonProfitEasy,_Series_B,32,42,1000000,Nonprofits,191,325,161,0.167539267016,0.219895287958,2.10994764398,0.685863874346,105.858638743,2.04712041885,0.685863874346,0.507853403141,0.596858638743,0.162303664921,0.42697678635,0.485388601268,2.37607715128,0.903652915615,37.1171107688,2.41113198599,0.903652915615,0.531820210495,0.491817869494,0.369698215387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.020284378777,0.0515312029967,0.00884955752212,0.0619469026549,3.48835661414,8.52628979847,0.0963244043915,7.20565681364,5.5610578498,0.119064615016,0.166361689015,0.740606373968,0.366378662879,7.65272814078,0.710718930049,0.363001345193,0.498191450149,0.134811367742,0.0777586278085,0.273151262207,0.336116350817,0.824751337927,0.668330636152,1.61997276866,0.820757991527,0.681798854048,1.70784796777,0.388109656597,0.246956966517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556594133709,0.0,0.0,0.0156354785811,0.0348235262967,0.00780709677847,0.0460442925702,13.815510558
